,Materials Difficulty
1470,-0.19565620649778714
1471,-1.0
1472,-1.0
1473,-1.0
1474,-1.0
1475,-1.0
1476,-0.5680380439298462
1477,0.0566719947137333
1478,-1.0
1479,-1.0
1480,-1.0
1481,0.11866040499241626
1482,-1.0
1483,0.10372468385072664
1484,-1.0
1485,-1.0
1486,-1.0
1487,-1.0
1488,-1.0
1489,-1.0
1490,-1.0
1491,0.23557626451692815
1492,-1.0
1493,-0.541424131625841
1494,-0.07388926713742294
1495,-0.5786082522756087
1496,-0.03926057951133255
1497,-1.0
1498,-1.0
1499,-1.0
1500,-1.0
1501,-1.0
1502,-1.0
1503,-1.0
1504,0.03187148301609466
1505,-0.12312316019603331
1506,-0.9633037399721855
1507,-0.9633037399721855
1508,-0.041412141278400316
1509,-0.5891169566752796
1510,-1.0
1511,-1.0
1512,-1.0
1513,-1.0
1514,-1.0
1515,-1.0
1516,0.00034661793775780936
1517,-1.0
1518,-1.0
1519,-1.0
1520,-1.0
1521,-0.9633037399721855
1522,-1.0
1523,0.2349930523976671
1524,0.0685421757729261
1525,-0.2633815262124798
1526,-0.9633037399721855
1527,-0.4910335378936651
1528,-0.00344450365891924
1529,-0.08181736626570035
1530,-1.0
1531,-0.2588476557439513
1532,-1.0
1533,-1.0
1534,-1.0
1535,-0.0660467114237473
1536,-0.3981721429987052
1537,-1.0
1538,0.16403436216025247
1539,-1.0
1540,-1.0
1541,-0.2872065083631802
1542,-0.3142000807003117
1543,-0.22467453453234
1544,-1.0
1545,-0.18259584462200562
1546,0.11879114025665527
1547,-1.0
1548,-1.0
1549,-0.3538806577030673
1550,-0.011176524790481146
1551,-0.21091665099590307
1552,-0.30623445249295067
1553,-1.0
1554,-0.5409571733956089
1555,-0.4839478170064414
1556,-1.0
1557,0.023496544435172906
1558,-0.5045743811378622
1559,-1.0
1560,-0.36774365485347416
1561,-0.07852343331034439
1562,-0.421536684685892
1563,-1.0
1564,-1.0
1565,-0.8899112199165566
1566,-1.0
1567,-1.0
1568,-1.0
1569,-0.008877545615128435
1570,-1.0
1571,-1.0
1572,-1.0
1573,-1.0
1574,-1.0
1575,-1.0
1576,-1.0
1577,-1.0
1578,-1.0
1579,-0.21799160821694574
1580,-1.0
1581,-1.0
1582,-1.0
1583,-0.8368866132999602
1584,-1.0
1585,0.14318961844960776
1586,-0.9266074799443711
1587,-1.0
1588,-1.0
1589,0.014244281698978067
1590,-0.2904772881299217
1591,-1.0
1592,-0.06943704324789746
1593,-0.14603137247929399
1594,-0.19112064965578746
1595,-0.49539028395413454
1596,-0.9633037399721855
1597,-0.5308354897361334
1598,-0.14292814112846508
1599,-1.0
1600,-1.0
1601,-0.9633037399721855
1602,-1.0
1603,-1.0
1604,-0.9266074799443711
1605,-1.0
1606,-0.21395236774038928
1607,-1.0
1608,-0.29329937998803146
1609,-1.0
1610,-1.0
1611,-1.0
1612,-0.4213718302042254
1613,0.07285660603497424
1614,-1.0
1615,-1.0
1616,-1.0
1617,-1.0
1618,-1.0
1619,-0.15292855369522318
1620,-1.0
1621,-1.0
1622,0.08381632579673481
1623,-1.0
1624,-1.0
1625,-1.0
1626,-1.0
1627,-1.0
1628,-0.160706705450807
1629,-1.0
1630,-1.0
1631,-1.0
1632,-0.9633037399721855
1633,-1.0
1634,-1.0
1635,-0.9633037399721855
1636,-0.9633037399721855
1637,-0.08145037320990334
1638,-1.0
1639,-1.0
1640,-1.0
1641,-0.046448663725080386
1642,-0.4967020135285778
1643,-1.0
1644,-1.0
1645,-1.0
1646,0.16845555638585052
1647,-1.0
1648,-1.0
1649,-1.0
1650,-1.0
1651,-1.0
1652,-0.1122822454422755
1653,0.2860012291540668
1654,-1.0
1655,-1.0
1656,-0.1189311222517021
1657,-0.17127257694065334
1658,-1.0
1659,-1.0
1660,-1.0
1661,-1.0
1662,-1.0
1663,-0.2868321566334294
1664,-0.263772295551816
1665,-0.2590786482430605
1666,-0.9633037399721855
1667,-1.0
1668,-0.21059904025171283
1669,-1.0
1670,-1.0
1671,0.22325024004621818
1672,-1.0
1673,-1.0
1674,-0.19729591836959381
1675,-0.20733552148107293
1676,-1.0
1677,-0.27020337520606785
1678,-1.0
1679,-0.22251869111505607
1680,-1.0
1681,-0.9633037399721855
1682,-1.0
1683,0.0705228631138084
1684,-1.0
1685,-1.0
1686,-1.0
1687,-0.9633037399721855
1688,-1.0
1689,-1.0
1690,-1.0
1691,-1.0
1692,-0.33899327250695854
1693,0.06792409291790036
1694,-1.0
1695,-1.0
1696,-1.0
1697,-1.0
1698,-0.040012178255036335
1699,-1.0
1700,-1.0
1701,-0.009492607592396451
1702,-1.0
1703,-0.46038823782020055
1704,-1.0
1705,-0.002530702235130411
1706,-0.1417819082089905
1707,0.07979653801139941
1708,-1.0
1709,-0.3517954433518625
1710,-1.0
1711,-0.4747357911341966
1712,-1.0
1713,-1.0
1714,-1.0
1715,-0.9633037399721855
1716,-1.0
1717,-0.08222184312540093
1718,-1.0
1719,-0.3194491586464626
1720,-0.10393096311619665
1721,-1.0
1722,0.0010393924890259587
1723,-1.0
1724,-1.0
1725,-1.0
1726,-1.0
1727,-1.0
1728,0.0797947905704457
1729,-1.0
1730,-0.5351967021200035
1731,-1.0
1732,0.06288958624770258
1733,-1.0
1734,0.0998020015516885
1735,-0.5552788168961491
1736,-1.0
1737,-0.2840084714122184
1738,-0.2850892555769733
1739,-1.0
1740,-1.0
1741,-0.2965430647402745
1742,-1.0
1743,-1.0
1744,-1.0
1745,-0.14589927947176884
1746,0.26051822562896576
1747,-1.0
1748,-0.9633037399721855
1749,-1.0
1750,-1.0
1751,-0.9633037399721855
1752,-1.0
1753,-1.0
1754,-1.0
1755,-1.0
1756,-0.5076678249554503
1757,-0.34538539477938246
1758,-1.0
1759,-1.0
1760,-1.0
1761,-0.601789581049003
1762,-1.0
1763,-1.0
1764,-1.0
1765,-1.0
1766,-1.0
1767,-1.0
1768,0.033313966544890716
1769,-0.5302762777531258
1770,-0.1290146821074184
1771,-0.2597142227578013
1772,0.34673147313328534
1773,-0.4624669386043988
1774,-0.31921787570062576
1775,-1.0
1776,-1.0
1777,-1.0
1778,-0.04830484565225379
1779,-1.0
1780,-0.2403093068136104
1781,-1.0
1782,-0.26377117192032473
1783,-1.0
1784,-0.9633037399721855
1785,-0.9633037399721855
1786,-1.0
1787,-1.0
1788,-0.9633037399721855
1789,-0.3280583399549065
1790,-0.12035669148002148
1791,-1.0
1792,-1.0
1793,-1.0
1794,-0.03149384662443877
1795,0.01589843398478874
1796,-1.0
1797,-0.0329336315339086
1798,-1.0
1799,-1.0
1800,-1.0
1801,-1.0
1802,-1.0
1803,-0.6091567979033023
1804,-1.0
1805,-1.0
1806,-1.0
1807,-0.14102527324484093
1808,-1.0
1809,-1.0
1810,-1.0
1811,-1.0
1812,-1.0
1813,-0.12852043463377816
1814,-1.0
1815,-0.9633037399721855
1816,0.12051726209042535
1817,-1.0
1818,-1.0
1819,-0.22533167855498093
1820,-1.0
1821,-0.23056658083429704
1822,-0.1671430938033398
1823,0.20309814546066063
1824,-0.47677256601320694
1825,-1.0
1826,-1.0
1827,-0.47125670214729487
1828,-1.0
1829,-0.1382516236029422
1830,-1.0
1831,-1.0
1832,-0.054197760914108106
1833,-1.0
1834,-1.0
1835,0.09543666624033298
1836,-1.0
1837,-1.0
1838,-1.0
1839,-1.0
1840,-1.0
1841,-0.9633037399721855
1842,-1.0
1843,-0.09670688091133628
1844,-0.9266074799443711
1845,0.08172858938093697
1846,-1.0
1847,-1.0
1848,-1.0
1849,-0.09331536042725386
1850,-0.153757673459045
1851,-1.0
1852,-1.0
1853,0.3318446521520546
1854,-0.9633037399721855
1855,-0.44648490489737847
1856,-0.9266074799443711
1857,-1.0
1858,-1.0
1859,-1.0
1860,-1.0
1861,-1.0
1862,-0.2587439134922348
1863,-1.0
1864,-1.0
1865,-0.2506698232708874
1866,-0.9633037399721855
1867,-0.08784385362985458
1868,-1.0
1869,-1.0
1870,-0.3306685490151188
1871,-0.25080604521341743
1872,-1.0
1873,-1.0
1874,-0.9633037399721855
1875,-1.0
1876,-1.0
1877,-1.0
1878,-0.9633037399721855
1879,-1.0
1880,-0.9633037399721855
1881,-0.10477707202084219
1882,-1.0
1883,0.05422344415580671
1884,-0.16033822663675978
1885,-1.0
1886,-0.1431985408620824
1887,-1.0
1888,-1.0
1889,-0.9266074799443711
1890,-1.0
1891,-0.23456031080032935
1892,-0.9633037399721855
1893,-1.0
1894,0.007502469184007543
1895,-0.5044119006823198
1896,-0.06960433209963923
1897,-1.0
1898,-1.0
1899,-0.4816112538359043
1900,-1.0
1901,-1.0
1902,-1.0
1903,-1.0
1904,-0.9633037399721855
1905,-0.08182746563411925
1906,-0.9633037399721855
1907,-1.0
1908,-0.9633037399721855
1909,-1.0
1910,-0.07171844032452923
1911,-0.9633037399721855
1912,-1.0
1913,-1.0
1914,-0.46266321023206936
1915,-1.0
1916,-1.0
1917,-1.0
1918,-1.0
1919,-1.0
1920,-0.12030452607785014
1921,-0.9633037399721855
1922,-1.0
1923,-1.0
1924,-1.0
1925,-1.0
1926,-1.0
1927,-0.5521747975162168
1928,-1.0
1929,-1.0
1930,-0.28722142366786785
1931,-1.0
1932,0.059441996294447685
1933,-1.0
1934,-0.18447878778879445
1935,0.05037161278408031
1936,-1.0
1937,-1.0
1938,-0.15359997775855982
1939,-1.0
1940,-1.0
1941,-0.37114422093467325
1942,-1.0
1943,-1.0
1944,-1.0
1945,-0.021165851984222828
1946,-0.3206817605344051
1947,-1.0
1948,-1.0
1949,0.23407205695414035
1950,-1.0
1951,-1.0
1952,-1.0
1953,-1.0
1954,-1.0
1955,-1.0
1956,-1.0
1957,-1.0
1958,-0.9633037399721855
1959,-1.0
1960,-0.9266074799443711
1961,-0.5711109554373278
1962,-0.9633037399721855
1963,-1.0
1964,-1.0
1965,-0.31338505285964824
1966,-1.0
1967,-0.9266074799443711
1968,-1.0
1969,-1.0
1970,-1.0
1971,-1.0
1972,-1.0
1973,0.04927998506569531
1974,-0.5242657118253138
1975,-0.06621943989427925
1976,-1.0
1977,-0.17967320337114334
1978,-0.004374102797595203
1979,-0.27875867994518566
1980,-0.27604552445365127
1981,-1.0
1982,-1.0
1983,-1.0
1984,-1.0
1985,0.08672647432977754
1986,0.011797546162691352
1987,-0.2850764312580465
1988,-1.0
1989,-1.0
1990,-1.0
1991,-0.17363894195797513
1992,-0.26905794824229634
1993,-1.0
1994,-1.0
1995,-0.19873090526935155
1996,-1.0
1997,-0.9633037399721855
1998,-0.2053047883031578
1999,-1.0
2000,-0.9266074799443711
2001,-1.0
2002,-0.9633037399721855
2003,-1.0
2004,-0.9633037399721855
2005,-1.0
2006,-1.0
2007,-1.0
2008,-0.15693831077107134
2009,-1.0
2010,-0.3244572990555893
2011,0.25443837061157426
2012,-1.0
2013,-1.0
2014,-1.0
2015,-1.0
2016,-1.0
2017,-1.0
2018,-1.0
2019,-0.12503309752249947
2020,-1.0
2021,-1.0
2022,-1.0
2023,-0.2720141820050117
2024,-0.48989631273581036
2025,-1.0
2026,-1.0
2027,-0.2157787327613061
2028,0.10509752051044474
2029,0.10003835597307487
2030,0.0823475024573963
2031,-1.0
2032,-1.0
2033,-0.08808797789537492
2034,-1.0
2035,-1.0
2036,-1.0
2037,-0.3228297472435665
2038,-1.0
2039,-1.0
2040,-0.9633037399721855
2041,-1.0
2042,-0.19483677327009974
2043,-0.07325233397911801
2044,0.1475014325484083
2045,-1.0
2046,-0.21485293742914968
2047,-0.9633037399721855
2048,-0.11338088891513243
2049,-0.13651820136013504
2050,-0.11278109531059788
2051,-1.0
2052,-0.5004732713590647
2053,-1.0
2054,-1.0
2055,-1.0
2056,-1.0
2057,-0.024988433016078337
2058,-0.5846807619307415
2059,0.25160255441595814
2060,-0.2316934723322337
2061,-1.0
2062,0.032828619253713276
2063,-1.0
2064,-1.0
2065,-1.0
2066,-0.9633037399721855
2067,-1.0
2068,-1.0
2069,-1.0
2070,-0.2413956526936033
2071,-1.0
2072,-0.9633037399721855
2073,-1.0
2074,-1.0
2075,-0.2650231880010604
2076,-1.0
2077,-0.24111304030352398
2078,-0.5297889877702687
2079,-0.04998833089440613
2080,0.31352232904367505
2081,-1.0
2082,-0.25411230249957284
2083,-1.0
2084,-1.0
2085,-0.9266074799443711
2086,-0.9633037399721855
2087,-0.012295347689831537
2088,-0.017996760469081163
2089,-1.0
2090,-0.9266074799443711
2091,-0.24602016569934515
2092,-1.0
2093,-0.45581077323641295
2094,-0.3154042392530034
2095,-1.0
2096,-0.9633037399721855
2097,-0.027014567075178686
2098,-0.012629288483269496
2099,-0.03152050243257687
2100,-0.4679372164432777
2101,-1.0
2102,-1.0
2103,-1.0
2104,-1.0
2105,-1.0
2106,-1.0
2107,-0.14572861825267436
2108,-1.0
2109,-0.2626937005542309
2110,-0.14178427037884922
2111,0.35797143082462646
2112,-1.0
2113,-1.0
2114,-1.0
2115,-1.0
2116,-0.23102147897666936
2117,-0.14221148184460208
2118,-0.07034981276223484
2119,-1.0
2120,-1.0
2121,-1.0
2122,0.26526134253691036
2123,-0.27450622319718676
2124,-1.0
2125,-0.20555742433498403
2126,-0.01796360816612408
2127,-0.21982065393898187
2128,-1.0
2129,-1.0
2130,-0.18201200777908544
2131,-1.0
2132,-0.21262780676657855
2133,-1.0
2134,-0.20328744265349108
2135,-0.2537721772525773
2136,-0.3986130373784289
2137,-1.0
2138,-1.0
2139,-0.011977662924447685
2140,-0.9633037399721855
2141,-0.5731057070545528
2142,-0.2974576640354428
2143,-1.0
2144,-0.23958262257150598
2145,-0.308938396472207
2146,-1.0
2147,-1.0
2148,-1.0
2149,-0.48131998311055735
2150,0.00798114043615028
2151,-1.0
2152,-1.0
2153,0.14428830802037318
2154,-1.0
2155,-1.0
2156,0.23110588396789944
2157,-1.0
2158,-0.5180783629054828
2159,-1.0
2160,-1.0
2161,-1.0
2162,-1.0
2163,-1.0
2164,0.15014857591342845
2165,-0.23872515022043705
2166,-1.0
2167,-1.0
2168,-1.0
2169,-0.05781935044238473
2170,-0.4881930249659363
2171,-1.0
2172,-1.0
2173,-0.09233493853197694
2174,-0.09904899190741456
2175,-1.0
2176,-0.476798508748827
2177,-1.0
2178,-0.9266074799443711
2179,-0.9266074799443711
2180,-0.9266074799443711
2181,-1.0
2182,-1.0
2183,0.0812792351553826
2184,-0.4941137032871039
2185,-1.0
2186,0.11478939243685748
2187,-1.0
2188,-0.04767284442016184
2189,-1.0
2190,-0.08277495059890394
2191,-1.0
2192,-0.2648479939652836
2193,-0.49052725588024604
2194,-1.0
2195,0.09559538466597739
2196,0.41281951919580995
2197,-0.9266074799443711
2198,-1.0
2199,-1.0
2200,0.0302038039779835
2201,-0.2596347346703971
2202,-0.1891302033936908
2203,-1.0
2204,-1.0
2205,-1.0
2206,-1.0
2207,-1.0
2208,-1.0
2209,-0.12016861925465738
2210,-1.0
2211,-1.0
2212,0.19427652633938863
2213,-1.0
2214,-1.0
2215,-0.29284421969442376
2216,-0.9633037399721855
2217,-0.12585416737590038
2218,-1.0
2219,-0.05407152804550763
2220,-1.0
2221,0.18155681003037794
2222,-1.0
2223,-1.0
2224,-1.0
2225,-1.0
2226,0.4390987493798497
2227,-1.0
2228,-1.0
2229,-1.0
2230,-1.0
2231,-1.0
2232,-1.0
2233,-1.0
2234,-1.0
2235,-1.0
2236,-0.18947837597154105
2237,-1.0
2238,-1.0
2239,-0.5370959097272439
2240,-1.0
2241,-0.19735495135182535
2242,-0.012656019502676363
2243,-1.0
2244,-0.14866885924458018
2245,-1.0
2246,-0.9633037399721855
2247,-1.0
2248,-1.0
2249,-1.0
2250,-0.28184386542743234
2251,-1.0
2252,-0.13636163564731418
2253,-1.0
2254,0.018173498763230933
2255,-0.16686240743875047
2256,-0.9633037399721855
2257,-1.0
2258,-1.0
2259,-1.0
2260,-0.3096111158018824
2261,-1.0
2262,-0.009238152083843376
2263,-1.0
2264,-1.0
2265,0.4049493537676747
2266,-0.5235599598457358
2267,-1.0
2268,-1.0
2269,-1.0
2270,-1.0
2271,-0.9633037399721855
2272,-0.5888159599710039
2273,-0.21188380860488665
2274,-0.9633037399721855
2275,-0.1395224288551945
2276,-1.0
2277,-0.5359037438145794
2278,-1.0
2279,-0.5332248897478423
2280,-1.0
2281,-1.0
2282,-1.0
2283,-0.07313890982569271
2284,-0.9633037399721855
2285,-1.0
2286,-0.5486673551674079
2287,-1.0
2288,0.15744638341135975
2289,-0.2502580135820587
2290,-1.0
2291,-0.12293154416953267
2292,-1.0
2293,-0.9633037399721855
2294,-0.9633037399721855
2295,-1.0
2296,-1.0
2297,-1.0
2298,-1.0
2299,-1.0
2300,-1.0
2301,-1.0
2302,-1.0
2303,-1.0
2304,-1.0
2305,-1.0
2306,-0.5590504975796013
2307,-0.44925941546479387
2308,0.10253935493726085
2309,-1.0
2310,-1.0
2311,-1.0
2312,-1.0
2313,-1.0
2314,-0.1520240268622629
2315,-1.0
2316,-1.0
2317,-1.0
2318,-1.0
2319,-1.0
2320,-1.0
2321,-0.9633037399721855
2322,-1.0
2323,-0.24301883956496217
2324,-1.0
2325,-1.0
2326,-0.24667716009098561
2327,-1.0
2328,-1.0
2329,-0.9633037399721855
2330,-0.17748113793836318
2331,-0.4394735953386759
2332,-0.13631270360214653
2333,-1.0
2334,-0.054175645168556
2335,-1.0
2336,-0.5023893490044399
2337,-0.21032271735953123
2338,0.02116737919588796
2339,-0.23095193387467527
2340,-1.0
2341,-1.0
2342,-1.0
2343,-0.9633037399721855
2344,-1.0
2345,-0.2684621560780447
2346,-0.18469976353026707
2347,-1.0
2348,-1.0
2349,-0.1816827786235301
2350,-1.0
2351,-0.5447373533553376
2352,-0.11784506361313918
2353,-0.2196238574577981
2354,-1.0
2355,-0.06902360574011457
2356,-1.0
2357,-0.5095911809882877
2358,-1.0
2359,-0.17166260339611827
2360,-0.554265940563105
2361,-0.2784548738102992
2362,-1.0
2363,-1.0
2364,-1.0
2365,-1.0
2366,-1.0
2367,-0.42551452575266047
2368,-0.16297573334845983
2369,-0.018316414964328898
2370,0.07345622182856659
2371,-1.0
2372,-1.0
2373,0.08623352018600472
2374,-0.18056850521819268
2375,-1.0
2376,-1.0
2377,-1.0
2378,-0.9633037399721855
2379,-1.0
2380,-0.8182391984522924
2381,-1.0
2382,-1.0
2383,-0.20854444165321628
2384,-1.0
2385,0.5029445772585333
2386,-1.0
2387,-0.15029854285276645
2388,-0.9266074799443711
2389,-1.0
2390,-0.9633037399721855
2391,-1.0
2392,-1.0
2393,-1.0
2394,-0.2357114285909767
2395,-0.5303555911205885
2396,-0.2466844357055693
2397,-1.0
2398,-1.0
2399,-1.0
2400,-1.0
2401,-0.0929489029056404
2402,-0.06412964418722888
2403,-1.0
2404,-0.30561837232743827
2405,-1.0
2406,-0.0477838929673432
2407,-0.9266074799443711
2408,-0.23159623512435945
2409,-1.0
2410,-0.8899112199165566
2411,-1.0
2412,-1.0
2413,-1.0
2414,-1.0
2415,-1.0
2416,-1.0
2417,-1.0
2418,-1.0
2419,-1.0
2420,-1.0
2421,-1.0
2422,-0.19040827622699352
2423,-1.0
2424,-1.0
2425,-0.06305364745331077
2426,-1.0
2427,-0.17291713469599357
2428,0.11498060375413477
2429,-1.0
2430,-1.0
2431,-1.0
2432,-0.2822595437895169
2433,-1.0
2434,-0.10900460634836251
2435,-1.0
2436,0.3311721362551465
2437,-1.0
2438,-1.0
2439,-1.0
2440,-1.0
2441,-1.0
2442,-1.0
2443,-1.0
2444,0.08622265607967128
2445,0.012248448188978855
2446,-1.0
2447,-1.0
2448,-0.17635190871743833
2449,-1.0
2450,-0.13916395646673763
2451,-0.9266074799443711
2452,-0.9633037399721855
2453,-0.26797627666891266
2454,0.5598110275648149
2455,-1.0
2456,-1.0
2457,0.18910911544056974
2458,-0.9266074799443711
2459,-1.0
2460,-0.9633037399721855
2461,-1.0
2462,-1.0
2463,-1.0
2464,-1.0
2465,-0.34046349961032196
2466,-1.0
2467,-1.0
2468,-0.9633037399721855
2469,-1.0
2470,-1.0
2471,-0.04364566533651182
2472,-1.0
2473,-1.0
2474,-1.0
2475,-1.0
2476,-0.9633037399721855
2477,-0.9633037399721855
2478,-1.0
2479,-1.0
2480,-1.0
2481,-1.0
2482,-0.3508910445645468
2483,-1.0
2484,-0.2975182409282179
2485,-1.0
2486,-1.0
2487,-0.29548894878514875
2488,-0.9633037399721855
2489,-0.2877019786276378
2490,0.005758659564853774
2491,-1.0
2492,-0.47771039741403254
2493,0.057855068993884595
2494,0.12479202689547497
2495,-1.0
2496,-0.485674178737718
2497,-1.0
2498,-1.0
2499,-1.0
2500,-0.9633037399721855
2501,-1.0
2502,-0.22750754546366148
2503,-1.0
2504,-1.0
2505,-0.12644222017912954
2506,-1.0
2507,-0.24208674295788213
2508,-1.0
2509,-0.5059097662876638
2510,-0.30072912484887027
2511,-0.5057375294442152
2512,-1.0
2513,-0.9633037399721855
2514,-1.0
2515,-0.33930285493123
2516,-1.0
2517,-1.0
2518,-0.9633037399721855
2519,0.19590500264720778
2520,-1.0
2521,0.11831086249115597
2522,-1.0
2523,0.03956727919387881
2524,-1.0
2525,-1.0
2526,-1.0
2527,-1.0
2528,-1.0
2529,0.12252720478422319
2530,-0.3752583110201606
2531,-0.5514257866598553
2532,-0.5222633458316538
2533,-0.3297029378572591
2534,-1.0
2535,-1.0
2536,-1.0
2537,-0.03459876861223554
2538,-1.0
2539,-0.14590147293936595
2540,-1.0
2541,-1.0
2542,-1.0
2543,-1.0
2544,-1.0
2545,-0.4898545209507127
2546,-0.305737280992451
2547,-0.2884473921130186
2548,-1.0
2549,-0.3962728902456978
2550,0.19209148948131083
2551,-1.0
2552,-0.06534713965984518
2553,-1.0
2554,-1.0
2555,-0.9633037399721855
2556,-1.0
2557,-1.0
2558,-1.0
2559,-1.0
2560,-0.9633037399721855
2561,-1.0
2562,0.08530240078115514
2563,-1.0
2564,-0.08091591566352119
2565,-1.0
2566,-1.0
2567,-0.1754097890668208
2568,-1.0
2569,-1.0
2570,-1.0
2571,-1.0
2572,-1.0
2573,-0.4558485400008089
2574,-1.0
2575,-0.5149950274464269
2576,-1.0
2577,-0.28898751248437216
2578,-1.0
2579,-1.0
2580,-0.9633037399721855
2581,0.10502171587295606
2582,-0.41719674820724884
2583,-1.0
2584,-0.07219247991933897
2585,-1.0
2586,-0.9633037399721855
2587,-0.18117189769984898
2588,-1.0
2589,-1.0
2590,-1.0
2591,-1.0
2592,-0.10953151641431724
2593,-1.0
2594,-0.10285713606478541
2595,0.1102972416572332
2596,-1.0
2597,-1.0
2598,-1.0
2599,-0.48364773454452226
2600,-1.0
2601,-0.16814651320731866
2602,-0.16753373110290481
2603,-0.22501052564332258
2604,-1.0
2605,-0.19741522321119342
2606,-1.0
2607,-1.0
2608,0.12507471355498856
2609,0.26915255007564975
2610,-0.9633037399721855
2611,-1.0
2612,-0.2802075532620977
2613,-0.9633037399721855
2614,-0.9633037399721855
2615,-1.0
2616,-1.0
2617,-1.0
2618,0.11830965342565603
2619,-0.9633037399721855
2620,-1.0
2621,-1.0
2622,-0.24479377601977936
2623,-0.9633037399721855
2624,-1.0
2625,-0.4614624876899235
2626,-1.0
2627,-1.0
2628,-1.0
2629,-0.9633037399721855
2630,-0.20964024964641625
2631,-1.0
2632,-1.0
2633,-0.5508904184043284
2634,-1.0
2635,-0.07959968627886871
2636,-0.03490318719636809
2637,-1.0
2638,0.010391538737481554
2639,-1.0
2640,-1.0
2641,-1.0
2642,-1.0
2643,-0.9633037399721855
2644,-1.0
2645,-1.0
2646,-1.0
2647,-1.0
2648,-1.0
2649,-0.606471753879053
2650,-0.9633037399721855
2651,-0.14904930392540827
2652,0.07867153552540396
2653,-0.0063834429272380255
2654,-0.18119592494617132
2655,-1.0
2656,-0.23555443124841546
2657,-1.0
2658,-0.02075696513413261
2659,-1.0
2660,-1.0
2661,-1.0
2662,-1.0
2663,-0.003442963769747065
2664,-0.3938569434157082
2665,-1.0
2666,-0.1418603192423581
2667,-0.9633037399721855
2668,-0.31652597835584895
2669,-0.5190581488707361
2670,-1.0
2671,-1.0
2672,0.3241537308217026
2673,-1.0
2674,-0.016915933996495047
2675,-0.02216140673143463
2676,-0.9633037399721855
2677,-1.0
2678,-0.9633037399721855
2679,0.04719776425986111
2680,-1.0
2681,-1.0
2682,-1.0
2683,-1.0
2684,0.19749042307873177
2685,-0.5214530024005453
2686,-1.0
2687,-0.006112675941829071
2688,-1.0
2689,-0.20130113199709299
2690,-1.0
2691,-1.0
2692,0.16114740438902997
2693,-1.0
2694,-1.0
2695,-1.0
2696,-1.0
2697,-0.0350015177782379
2698,-1.0
2699,-1.0
2700,-0.9633037399721855
2701,-0.4174082713089733
2702,-0.9633037399721855
2703,-0.19091872203609517
2704,-0.19165271101995607
2705,-1.0
2706,-1.0
2707,-1.0
2708,-1.0
2709,-0.017541070245902457
2710,-1.0
2711,-1.0
2712,-1.0
2713,-0.9633037399721855
2714,0.11583055310912549
2715,-0.0009487183512408848
2716,-1.0
2717,-1.0
2718,-1.0
2719,-1.0
2720,-0.0354232184631329
2721,-1.0
2722,-1.0
2723,-0.5698063754844058
2724,-1.0
2725,-1.0
2726,-1.0
2727,-1.0
2728,-0.07636779265047078
2729,-1.0
2730,-1.0
2731,-0.2202084249632521
2732,-0.5808122850803255
2733,-1.0
